id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points
1425,Chemist Kimya San. ve Tic. Ltd.Sti.,34754,0.005998047,0.012584705,0.012658228,0,0.024096386,0,0,4.665602441,3
1426,Delta Engineering Services srl,22312,0.004603152,0.035818006,0.006329114,0,0.027538726,0,0,4.663817015,3
1427,SOCAR TURKEY PETROL ENERJİ DAĞITIM SAN.VE TİC. A.Ş,25074,0.015343842,0.019361084,0,0,0.058519793,0,0,4.661235961,3
1428,Huber GmbH,27171,0.005719068,0.048402711,0.006329114,0,0.013769363,0,0,4.660379881,3
1429,Sempre Farby sp z oo,15942,0.001115916,0,0.022151899,0,0.003442341,0,0,4.658292574,3
1430,Archoil,25976,0.005719068,0.028073572,0.012658228,0,0.008605852,0,0,4.651570185,3
1431,W+S GmbH Lackchemie und Aerosol-Technik,18627,0.003905705,0.087124879,0,0,0.00172117,0,0,4.637587725,3
1432,Navarosi,23366,0.012693542,0.017424976,0.003164557,0,0.049913941,0,0,4.634534338,3
1433,Roditor & Philadelphia Srl,30164,0.009066815,0.013552759,0.006329114,0,0.04475043,0,0,4.63432302,3
1434,Fifty-One Trading,33613,0.016180778,0.021297193,0.009493671,0,0.017211704,0,0,4.633217925,3
1435,Omnicon A/S,2576,0.025387083,0.015488867,0,0,0.051635112,0,0,4.625553126,3
1436,Kristal 1923 Veles,23301,0.010322221,0.030977735,0.006329114,0,0.025817556,0,0,4.621698353,3
1437,Oxiquimica Agrociência Ltda,34792,0.028455852,0.020329138,0.003164557,0,0.030981067,0,0,4.621214249,3
1438,SEMIN SAS,23061,0.002092342,0,0.003164557,0.016393443,0.012048193,0,0,4.618626657,3
1439,SUPER KIM KIMYA VE TEKSTIL SANAYI TICARET LIMITED SIRKETI,13721,0.004324174,0,0.018987342,0,0.012048193,0,0,4.616086669,3
1440,QUALY NATURE,33173,0.012135584,0.010648596,0.003164557,0,0.056798623,0,0,4.61205155,3
1441,Ergül Enerji,35005,0.008787837,0.030977735,0.003164557,0,0.039586919,0,0,4.600535911,3
1442,Dabul D Grup LTD,21093,0.006556005,0.056147144,0,0,0.029259897,0,0,4.5981523,3
1443,MY-CHEM GmbH,27897,0.01841261,0.01839303,0,0,0.055077453,0,0,4.594154626,3
1444,Kommi srlu,18550,0.007532431,0.06195547,0,0,0.022375215,0,0,4.593155798,3
1445,ENA FARMA SAĞLIK ÜRÜNLERİ AŞ,20127,0.011019668,0.029041626,0.009493671,0,0.013769363,0,0,4.590267053,3
1446,Silab,27592,0.006137537,0.008712488,0.006329114,0,0.051635112,0,0,4.590079604,3
1447,Three Bond Europe,13400,0.002371321,0.009680542,0.018987342,0,0.003442341,0,0,4.572178548,3
1448,ELVIART KALOIDAS S.A.,32610,0.021481378,0.020329138,0.006329114,0,0.024096386,0,0,4.561167891,3
1449,Menexopoulos Bros  S.A.,31903,0.009345794,0.023233301,0.009493671,0,0.020654045,0,0,4.560391188,3
1450,Civgin Painting and Chemicals,6887,0.002929279,0.014520813,0.015822785,0,0.010327022,0,0,4.553412681,3
1451,Vettó Kft,29520,0.026642488,0.043562439,0,0,0.020654045,0,0,4.542948637,3
1452,Pages Italia,23008,0.005579579,0.001936108,0.012658228,0,0.032702238,0,0,4.542541804,3
1453,"AB ""Achema""",16519,0.017994141,0.037754114,0.003164557,0,0.022375215,0,0,4.539084933,3
1454,nanoten d.o.o. (mateja žurej),18569,0.007113963,0.020329138,0.015822785,0,0,0,0,4.536712028,3
1455,KEMET RV OÜ,21199,0.008508858,0.012584705,0.012658228,0,0.018932874,0,0,4.532967404,3
1456,CRN BOYA KIMYA SAN TIC LTD STI,24697,0.007532431,0.013552759,0.012658228,0,0.018932874,0,0,4.5325488,3
1457,Surespa Ltd,25312,0.007532431,0.022265247,0.003164557,0,0.048192771,0,0,4.532433854,3
1458,Balder Ltd,21755,0.005021621,0.058083253,0,0,0.027538726,0,0,4.532179993,3
1459,Stabilit Europa slu,7429,0.008229879,0.014520813,0.012658228,0,0.017211704,0,0,4.529765358,3
1460,Savannah Lithium,20796,0.008229879,0.058083253,0,0,0.024096386,0,0,4.520475842,3
1461,CBCN Ltd,31391,0.013809457,0.014520813,0.009493671,0,0.024096386,0,0,4.520066982,3
1462,Sopes Srl,33608,0.008090389,0.045498548,0.003164557,0,0.024096386,0,0,4.517177524,3
1463,APPA Polska Adrianna Żukowska,32658,0.011019668,0.022265247,0,0,0.056798623,0,0,4.504176897,3
1464,Empathy Aviation LTD,19304,0.006137537,0.003872217,0.003164557,0.016393443,0.00172117,4.67E-05,0,4.502811284,3
1465,TENKA BEST,24470,0.005579579,0.015488867,0.009493671,0,0.030981067,0,0,4.501209839,3
1466,Chemical Solutions Ingenieurbüro,22864,0.007113963,0.030009681,0.006329114,0,0.027538726,0,0,4.498941273,3
1467,SNB Thailand,32986,0.009066815,0.017424976,0.006329114,0,0.037865749,0,0,4.483699783,3
1468,Sas Commedelapierre (HEVESSY),30966,0.016459757,0.032913843,0.003164557,0,0.027538726,0,0,4.478527732,3
1469,MinAscent Leuna Production GmbH,33890,0.012275073,0.017424976,0.006329114,0,0.034423408,0,0,4.471995632,3
1470,Kutis Skincare,33082,0.011019668,0.023233301,0.009493671,0,0.017211704,0,0,4.471967829,3
1471,Resin Building Products LTD,16963,0.003905705,0.019361084,0.012658228,0,0.015490534,0,0,4.469511715,3
1472,BOYKİMDERİ KİMYA.,27520,0.014088436,0.01839303,0.009493671,0,0.018932874,0,0,4.469451212,3
1473,Belcat Bt.,31519,0.016320268,0.024201355,0.003164557,0,0.036144578,0,0,4.466221463,3
1474,Huvepharma Italia,20019,0.006974473,0.066795741,0,0,0.015490534,0,0,4.463037378,3
1475,Oxford PV,28142,0.005579579,0.054211036,0,0,0.029259897,0,0,4.452525564,3
1476,IZEL KIMYA SANAYI VE TICARET ANONIM SIRKETI,12531,0.007671921,0.010648596,0.009493671,0,0.032702238,0,0,4.449871908,3
1477,SOCOMORE,2049,0.007392942,0.015488867,0.003164557,0,0.053356282,0,0,4.444815966,3
1478,"Pegamentos Oro, S.L.U.",17764,0.008229879,0.048402711,0.006329114,0,0.006884682,0,0,4.441686324,3
1479,Tealith ltd,32319,0.006556005,0.021297193,0.012658228,0,0.010327022,0,0,4.440656572,3
1480,AXK-AGRO,23335,0.007113963,0.025169409,0.006329114,0,0.030981067,0,0,4.42904476,3
1481,GMS GmbH,3625,0.005021621,0.017424976,0.012658228,0,0.015490534,0,0,4.428502081,3
1482,Sigurd Asvaldsson co,27545,0.004882131,0.004840271,0.015822785,0,0.015490534,0,0,4.425203763,3
1483,IBERQUIM PRODUCTS S.L.U,18274,0.020365462,0.031945789,0,0,0.036144578,0,0,4.422791484,3
1484,Manufacturas Ceylan S.L,23499,0.006556005,0.035818006,0.006329114,0,0.020654045,0,0,4.417225564,3
1485,CleanTech Company Sp. z o.o.,35500,0.008927326,0.01839303,0.012658228,0,0.010327022,0,0,4.414014488,3
1486,Spectra spol. s r. o.,34032,0.012693542,0.011616651,0.009493671,0,0.025817556,0,0,4.405121583,3
1487,Key Organics Ltd,26114,0.007532431,0.021297193,0.012658228,0,0.008605852,0,0,4.403419366,3
1488,Medichem Nano Teknoloji San. ve Tic. A.Ş.,17145,0.005579579,0.023233301,0.012658228,0,0.008605852,0,0,4.402582159,3
1489,Solcan,33591,0.006556005,0.019361084,0.009493671,0,0.024096386,0,0,4.399407916,3
1490,CHEMADD COMPANY FOR CHEMICALS LTD.,6372,0.031245641,0.053242982,0,0,0.003442341,0,0,4.396548168,3
1491,Electroarges SA,29327,0.0132515,0.052274927,0,0,0.022375215,0,0,4.395082103,3
1492,Potens Yapı ve Kimya San. Tic. Ltd. Şti,31498,0.011298647,0.030009681,0,0,0.046471601,0,0,4.388996409,3
1493,LANXESS Deutschland GmbH (Busines Unit GPL),21821,0.008927326,0.027105518,0.009493671,0,0.013769363,0,0,4.38884453,3
1494,Von Roll Schweiz AG,17749,0.006416516,0.050338819,0,0,0.030981067,0,0,4.386820083,3
1495,CHEMICAL LAB d.o.o.,30925,0.01827312,0.019361084,0.009493671,0,0.012048193,0,0,4.382854046,3
1496,Geo Organics LLC,35348,0.011438136,0.017424976,0.009493671,0,0.020654045,0,0,4.374592026,3
1497,Duebi srl,29560,0.015343842,0.016456922,0.003164557,0,0.04302926,0,0,4.374412544,3
1498,Wolfsakker Hout Texel,35210,0.009345794,0.012584705,0.009493671,0,0.027538726,0,0,4.372195451,3
1499,Vinyl Kft.,17144,0.012275073,0.016456922,0.009493671,0,0.020654045,0,0,4.368036156,3
