id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points,KmeansClusterPredicted,cluster Kmeans 10000 runs,cluster (RM) 1000 runs,DBSCANClusterPredicted,AgloClusterPredicted,SpectralClusterPredicted
4416,"DELTATECNIC, S.A.",24811,0.000836937,0.001936108,0,0,0.005163511,0,0,0.396827821,3,2,2,2,0,2,0
4417,RDDV Trading & Logistics,13434,0.001115916,0.006776379,0,0,0,0,0,0.394614761,3,2,2,2,0,2,0
4418,Agroprod Santamaria srl,16541,0.001534384,0.002904163,0,0,0.003442341,0,0,0.394044379,3,2,2,2,0,2,0
4419,Bio-oxidantes SL,25502,0.001534384,0.002904163,0,0,0.003442341,0,0,0.394044379,3,2,2,2,0,2,0
4420,freesmoking srl,21998,0.001534384,0.002904163,0,0,0.003442341,0,0,0.394044379,3,2,2,2,0,2,0
4421,Umwelt- und Ingenieurtechnik GmbH Dresden,31656,0.001534384,0.002904163,0,0,0.003442341,0,0,0.394044379,3,2,2,2,0,2,0
4422,DORAN GROUP,30454,0.001534384,0.002904163,0,0,0.003442341,0,0,0.394044379,3,2,2,2,0,2,0
4423,Asia Africa Global Alliance Pte Ltd,36147,0.000557958,0.003872217,0,0,0.003442341,0,0,0.393625776,3,2,2,2,0,2,0
4424,F.M.I. srl a su,30138,0.000976426,0,0,0,0.006884682,0,0,0.393055393,3,2,2,2,0,2,0
4425,Pelican Location Sound LLC,31784,0.000976426,0,0,0,0.006884682,0,0,0.393055393,3,2,2,2,0,2,0
4426,Infinitec Activos S.L.,23582,0.000976426,0,0,0,0.006884682,0,0,0.393055393,3,2,2,2,0,2,0
4427,Bada Hispanaplast Sa,32500,0.001255405,0.004840271,0,0,0.00172117,0,0,0.390842333,3,2,2,2,0,2,0
4428,AITEX,22470,0.001673874,0.000968054,0,0,0.005163511,0,0,0.390271951,3,2,2,2,0,2,0
4429,ROSEHILL POLYMERS LTD,8433,0.000697447,0.001936108,0,0,0.005163511,0,0,0.389853348,3,2,2,2,0,2,0
4430,Anglo European Trading (UK) Limited,20889,0.000697447,0.001936108,0,0,0.005163511,0,0,0.389853348,3,2,2,2,0,2,0
4431,MİZAN İTHALAT ve İHRACAT TURİZM PAZARLAMA TİC.LTD.ŞTİ,18493,0.001952853,0.005808325,0,0,0,0,0,0.388058891,3,2,2,2,0,2,0
4432,Swizchem,550,0.001952853,0.005808325,0,0,0,0,0,0.388058891,3,2,2,2,0,2,0
4433,SILCO,20124,0.000976426,0.006776379,0,0,0,0,0,0.387640288,3,2,2,2,0,2,0
4434,AgroBiothers,25216,0.001394895,0.002904163,0,0,0.003442341,0,0,0.387069906,3,2,2,2,0,2,0
4435,Hytech Enamelling Ltd,30171,0.001394895,0.002904163,0,0,0.003442341,0,0,0.387069906,3,2,2,2,0,2,0
4436,Alar Produtos Químicos Ltda.,30589,0.001394895,0.002904163,0,0,0.003442341,0,0,0.387069906,3,2,2,2,0,2,0
4437,Chemiplas Australia Pty Ltd,1979,0.000418468,0.003872217,0,0,0.003442341,0,0,0.386651302,3,2,2,2,0,2,0
4438,Becker Industrial Coatings AB,23775,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4439,Lab Instruments srl,23524,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4440,"Honeywell International, Inc.",31611,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4441,NGNT Sarl,29047,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4442,MONETTE LEFEBVRE,31850,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4443,Meridian Biotech R&D Lda,27656,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4444,Saram International Co Ltd,31950,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4445,TES GmbH,1880,0.000836937,0,0,0,0.006884682,0,0,0.38608092,3,2,2,2,0,2,0
4446,Dom Terry AGRISOLUTIONS Srl,36250,0.002092342,0.003872217,0,0,0.00172117,0,0,0.384286463,3,2,2,2,0,2,0
4447,BRB International BV,24997,0.001115916,0.004840271,0,0,0.00172117,0,0,0.38386786,3,2,2,2,0,2,0
4448,"High Tech Lubricant Oil, S.L.",19801,0.001115916,0.004840271,0,0,0.00172117,0,0,0.38386786,3,2,2,2,0,2,0
4449,HANK Wax,32515,0.001534384,0.000968054,0,0,0.005163511,0,0,0.383297478,3,2,2,2,0,2,0
4450,Minteq Europe Limited,18026,0.000557958,0.001936108,0,0,0.005163511,0,0,0.382878874,3,2,2,2,0,2,0
4451,CARBOPLANT,18804,0.004742642,0.002904163,0,0,0,0,0,0.382340228,3,2,2,2,0,2,0
4452,inexall d.o.o.,18962,0.001813363,0.005808325,0,0,0,0,0,0.381084418,3,2,2,2,0,2,0
4453,Evotec,17755,0.000836937,0.006776379,0,0,0,0,0,0.380665814,3,2,2,2,0,2,0
4454,ROMWOOD GROUP SRL,19491,0.000836937,0.006776379,0,0,0,0,0,0.380665814,3,2,2,2,0,2,0
4455,Aughton Fragrances,14702,0.000836937,0.006776379,0,0,0,0,0,0.380665814,3,2,2,2,0,2,0
4456,Polimerturk Plastic Recycling AS,24387,0.001255405,0.002904163,0,0,0.003442341,0,0,0.380095432,3,2,2,2,0,2,0
4457,AFS Earthmoving & Aggregates LLP,32822,0.001255405,0.002904163,0,0,0.003442341,0,0,0.380095432,3,2,2,2,0,2,0
4458,LC Trade SIA,33112,0.001255405,0.002904163,0,0,0.003442341,0,0,0.380095432,3,2,2,2,0,2,0
4459,i-DNA Biotechnology Pte Ltd,25202,0.001255405,0.002904163,0,0,0.003442341,0,0,0.380095432,3,2,2,2,0,2,0
4460,Microsin SRL,4499,0.001255405,0.002904163,0,0,0.003442341,0,0,0.380095432,3,2,2,2,0,2,0
4461,Barus energy,7801,0.000278979,0.003872217,0,0,0.003442341,0,0,0.379676829,3,2,2,2,0,2,0
4462,Nitrochemie Wimmis AG,33602,0.000697447,0,0,0,0.006884682,0,0,0.379106446,3,2,2,2,0,2,0
4463,Pitti Sas,22221,0.000976426,0.004840271,0,0,0.00172117,0,0,0.376893387,3,2,2,2,0,2,0
4464,Tec Star Srl,20788,0.000976426,0.004840271,0,0,0.00172117,0,0,0.376893387,3,2,2,2,0,2,0
4465,"SCG (Thailand) Co., Ltd.",27347,0.001394895,0.000968054,0,0,0.005163511,0,0,0.376323004,3,2,2,2,0,2,0
4466,farè spa a socio unico,19391,0.001673874,0.005808325,0,0,0,0,0,0.374109944,3,2,2,2,0,2,0
4467,Chemfor Balkan,18049,0.000697447,0.006776379,0,0,0,0,0,0.373691341,3,2,2,2,0,2,0
4468,JUCHHEIM Laborgeräte GmbH,20208,0.000697447,0.006776379,0,0,0,0,0,0.373691341,3,2,2,2,0,2,0
4469,FUCHS OIL Corp. Poland,19385,0.000697447,0.006776379,0,0,0,0,0,0.373691341,3,2,2,2,0,2,0
4470,"Explosia, a.s.",11884,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4471,BERYS SAS,34765,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4472,Arcane Industries,12185,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4473,Pouch Alliance BV,34938,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4474,Wholefood Earth Ltd,25493,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4475,Aster Metal OÜ,22697,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4476,MB Agrova,31912,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4477,Lanxess Canada Co./ Cie,21447,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4478,"Palmerio Food, S.A.",34361,0.001115916,0.002904163,0,0,0.003442341,0,0,0.373120959,3,2,2,2,0,2,0
4479,Smart Direction Sp. z o.o.,27746,0.001813363,0.003872217,0,0,0.00172117,0,0,0.370337517,3,2,2,2,0,2,0
4480,Darvoto (Lead Collective OOD),33846,0.001813363,0.003872217,0,0,0.00172117,0,0,0.370337517,3,2,2,2,0,2,0
4481,Apeiron Handels GmbH & Co. KG,19759,0.000836937,0.004840271,0,0,0.00172117,0,0,0.369918913,3,2,2,2,0,2,0
4482,ExSyn Corp,23622,0.001255405,0.000968054,0,0,0.005163511,0,0,0.369348531,3,2,2,2,0,2,0
4483,Polymertrend GmbH,19027,0.001534384,0.005808325,0,0,0,0,0,0.367135471,3,2,2,2,0,2,0
4484,heming-banat,16717,0.001534384,0.005808325,0,0,0,0,0,0.367135471,3,2,2,2,0,2,0
4485,Solvionic,20519,0.001534384,0.005808325,0,0,0,0,0,0.367135471,3,2,2,2,0,2,0
4486,CICIEFFE SRL,19302,0.000557958,0.006776379,0,0,0,0,0,0.366716868,3,2,2,2,0,2,0
4487,Carotex F&F,19176,0.000557958,0.006776379,0,0,0,0,0,0.366716868,3,2,2,2,0,2,0
4488,Fenixwater solutions,30830,0.001952853,0.001936108,0,0,0.003442341,0,0,0.366565089,3,2,2,2,0,2,0
4489,Marco Bessone,30319,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4490,IB Engineering GmbH,25972,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4491,Huxley Bertram,27397,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4492,LEO 2006,34313,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4493,ODESTO SARL,25927,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4494,GHP Sp. z o.o. Sp.k.,7050,0.000976426,0.002904163,0,0,0.003442341,0,0,0.366146485,3,2,2,2,0,2,0
4495,Seedstore s.r.o.,33145,0.001673874,0.003872217,0,0,0.00172117,0,0,0.363363043,3,2,2,2,0,2,0
4496,P&G,27332,0.001115916,0.000968054,0,0,0.005163511,0,0,0.362374057,3,2,2,2,0,2,0
4497,Altichem SAS,25396,0.001115916,0.000968054,0,0,0.005163511,0,0,0.362374057,3,2,2,2,0,2,0
4498,Resau & Co.KG,3418,0.001394895,0.005808325,0,0,0,0,0,0.360160998,3,2,2,2,0,2,0
4499,B-P-S Production & Services UG haftungsbeschränkt,19794,0.001394895,0.005808325,0,0,0,0,0,0.360160998,3,2,2,2,0,2,0
4500,Bambù Di Romagna,20417,0.000418468,0.006776379,0,0,0,0,0,0.359742394,3,2,2,2,0,2,0
4501,Advanced Esthetics Solutions Limited,33343,0.001813363,0.001936108,0,0,0.003442341,0,0,0.359590615,3,2,2,2,0,2,0
4502,Adami Rafał Dąbek,22234,0.000836937,0.002904163,0,0,0.003442341,0,0,0.359172012,3,2,2,2,0,2,0
4503,GALW-IMP SP. ZO.O.,24951,0.000836937,0.002904163,0,0,0.003442341,0,0,0.359172012,3,2,2,2,0,2,0
4504,CONDORDIELETRIC SRL,21857,0.000557958,0.004840271,0,0,0.00172117,0,0,0.355969966,3,2,2,2,0,2,0
4505,ChemStride,3488,0.001952853,0,0,0,0.005163511,0,0,0.355818187,3,2,2,2,0,2,0
4506,"Industrial Sagarra,s.l.",27794,0.000976426,0.000968054,0,0,0.005163511,0,0,0.355399584,3,2,2,2,0,2,0
4507,Ingredientec GmbH,27941,0.000976426,0.000968054,0,0,0.005163511,0,0,0.355399584,3,2,2,2,0,2,0
4508,FALK Panel Productie B.V.,23162,0.000976426,0.000968054,0,0,0.005163511,0,0,0.355399584,3,2,2,2,0,2,0
4509,ALLIANS CDI,22779,0.000976426,0.000968054,0,0,0.005163511,0,0,0.355399584,3,2,2,2,0,2,0
4510,Sulapac Oy,5958,0.001255405,0.005808325,0,0,0,0,0,0.353186524,3,2,2,2,0,2,0
4511,Tetra Engineering Ltd,25530,0.001673874,0.001936108,0,0,0.003442341,0,0,0.352616142,3,2,2,2,0,2,0
4512,Karporator Oy,33721,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4513,Organic Med SL,22454,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4514,Putoksnis,10102,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4515,EW Biotech GmbH,22101,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4516,Batchwerk GmbH,7318,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4517,Eurosystem,27543,0.000697447,0.002904163,0,0,0.003442341,0,0,0.352197538,3,2,2,2,0,2,0
4518,RESINAS Y EQUIPOS S.L,26142,0.002371321,0.002904163,0,0,0.00172117,0,0,0.3498327,3,2,2,2,0,2,0
4519,Staperia srls,21445,0.000418468,0.004840271,0,0,0.00172117,0,0,0.348995493,3,2,2,2,0,2,0
4520,Technip Zimmer GmbH,11436,0.000836937,0.000968054,0,0,0.005163511,0,0,0.34842511,3,2,2,2,0,2,0
4521,MACFARLANE Consultancy B.V.,34322,0.000836937,0.000968054,0,0,0.005163511,0,0,0.34842511,3,2,2,2,0,2,0
4522,Tutto Espresso,20581,0.001115916,0.005808325,0,0,0,0,0,0.346212051,3,2,2,2,0,2,0
4523,PearlPaint Group,6743,0.000139489,0.006776379,0,0,0,0,0,0.345793447,3,2,2,2,0,2,0
4524,Clan Ceramics Consultancy Ltd,16949,0.001534384,0.001936108,0,0,0.003442341,0,0,0.345641668,3,2,2,2,0,2,0
4525,Plastribution Ltd,17450,0.001534384,0.001936108,0,0,0.003442341,0,0,0.345641668,3,2,2,2,0,2,0
4526,SKY PEtro-Chem Pte LTd,3456,0.000557958,0.002904163,0,0,0.003442341,0,0,0.345223065,3,2,2,2,0,2,0
4527,H3B SRL,4135,0.000278979,0.004840271,0,0,0.00172117,0,0,0.342021019,3,2,2,2,0,2,0
4528,Akzo Nobel Baltics AS,15386,0.001673874,0,0,0,0.005163511,0,0,0.341869241,3,2,2,2,0,2,0
4529,INO AS,11022,0.000697447,0.000968054,0,0,0.005163511,0,0,0.341450637,3,2,2,2,0,2,0
4530,GHC Gerling Holz & Co. Handels GmbH,12467,0.002929279,0.003872217,0,0,0,0,0,0.340074784,3,2,2,2,0,2,0
4531,Gudrun von Schmude GmbH,18820,0.000976426,0.005808325,0,0,0,0,0,0.339237577,3,2,2,2,0,2,0
4532,FRA.MIC. SRL,20526,0.000976426,0.005808325,0,0,0,0,0,0.339237577,3,2,2,2,0,2,0
4533,VELUX A/S,33320,0.001394895,0.001936108,0,0,0.003442341,0,0,0.338667195,3,2,2,2,0,2,0
4534,JG Pears Newark Ltd,26147,0.001394895,0.001936108,0,0,0.003442341,0,0,0.338667195,3,2,2,2,0,2,0
4535,Henkel Italia Srl,28843,0.001394895,0.001936108,0,0,0.003442341,0,0,0.338667195,3,2,2,2,0,2,0
4536,Tectero,4573,0.000418468,0.002904163,0,0,0.003442341,0,0,0.338248592,3,2,2,2,0,2,0
4537,AGIPLAST Italia S.r.L.,20746,0.000418468,0.002904163,0,0,0.003442341,0,0,0.338248592,3,2,2,2,0,2,0
4538,Elka Schleif- und Poliermittel GmbH,22316,0.000418468,0.002904163,0,0,0.003442341,0,0,0.338248592,3,2,2,2,0,2,0
4539,Oy Ecolub Ltd,22224,0.000557958,0.000968054,0,0,0.005163511,0,0,0.334476164,3,2,2,2,0,2,0
4540,Veolia Water Technologies Deutschland GmbH,19369,0.001813363,0.004840271,0,0,0,0,0,0.332681707,3,2,2,2,0,2,0
4541,"SEJONGCHEM CO., LTD.",9328,0.000836937,0.005808325,0,0,0,0,0,0.332263104,3,2,2,2,0,2,0
4542,FEMAN DOO,26023,0.001255405,0.001936108,0,0,0.003442341,0,0,0.331692722,3,2,2,2,0,2,0
4543,Solupak Ltd,23639,0.001255405,0.001936108,0,0,0.003442341,0,0,0.331692722,3,2,2,2,0,2,0
4544,Thurckon Srl,1039,0.000278979,0.002904163,0,0,0.003442341,0,0,0.331274118,3,2,2,2,0,2,0
4545,Sas vendee cosmetic,27753,0.003905705,0.000968054,0,0,0.00172117,0,0,0.329746486,3,2,2,2,0,2,0
4546,Agraria,27309,0.000976426,0.003872217,0,0,0.00172117,0,0,0.328490676,3,2,2,2,0,2,0
4547,Roxall Medizin GmbH,21914,0.000976426,0.003872217,0,0,0.00172117,0,0,0.328490676,3,2,2,2,0,2,0
4548,Dynamical 3D,24800,0.000976426,0.003872217,0,0,0.00172117,0,0,0.328490676,3,2,2,2,0,2,0
4549,SABIC Innovative Plastics BV,24540,0.000976426,0.003872217,0,0,0.00172117,0,0,0.328490676,3,2,2,2,0,2,0
4550,Privat Kellerei Wamssler,28390,0.000976426,0.003872217,0,0,0.00172117,0,0,0.328490676,3,2,2,2,0,2,0
4551,Anorel,12888,0.000418468,0.000968054,0,0,0.005163511,0,0,0.32750169,3,2,2,2,0,2,0
4552,Fraunhofer LBF,34045,0.000418468,0.000968054,0,0,0.005163511,0,0,0.32750169,3,2,2,2,0,2,0
4553,PolyKam s.r.o.,19022,0.001673874,0.004840271,0,0,0,0,0,0.325707234,3,2,2,2,0,2,0
4554,Oy Neko Ab,16708,0.001673874,0.004840271,0,0,0,0,0,0.325707234,3,2,2,2,0,2,0
4555,RapidCast s.r.o.,16927,0.000697447,0.005808325,0,0,0,0,0,0.32528863,3,2,2,2,0,2,0
4556,Awin Shea butter,20258,0.000697447,0.005808325,0,0,0,0,0,0.32528863,3,2,2,2,0,2,0
4557,MOLAR Chemicals Ltd,25604,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4558,ADDEV MICEL,33339,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4559,sia Fibral Limited,2502,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4560,SOLATRA,34614,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4561,Cardinal Pharma SA,22660,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4562,Julius Hoesch GmbH & Co. KG,2083,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4563,VENUS SALES CORPORATION PVT LTD,5925,0.001115916,0.001936108,0,0,0.003442341,0,0,0.324718248,3,2,2,2,0,2,0
4564,Leder Leeb,29245,0.000836937,0.003872217,0,0,0.00172117,0,0,0.321516203,3,2,2,2,0,2,0
4565,Fyteko,18519,0.000836937,0.003872217,0,0,0.00172117,0,0,0.321516203,3,2,2,2,0,2,0
4566,PT Kemindo Artha Jaya,29761,0.001255405,0,0,0,0.005163511,0,0,0.32094582,3,2,2,2,0,2,0
4567,"DYES LORCA CHEMICALS, S. A.",24143,0.001255405,0,0,0,0.005163511,0,0,0.32094582,3,2,2,2,0,2,0
4568,ProChem GmbH,18968,0.001534384,0.004840271,0,0,0,0,0,0.31873276,3,2,2,2,0,2,0
4569,NASSROGLU KIMYA VE INSAAT SANAYI,18010,0.001534384,0.004840271,0,0,0,0,0,0.31873276,3,2,2,2,0,2,0
4570,HBU Agrol,18185,0.001534384,0.004840271,0,0,0,0,0,0.31873276,3,2,2,2,0,2,0
4571,JagoPRO Sp. z o.o,20366,0.001534384,0.004840271,0,0,0,0,0,0.31873276,3,2,2,2,0,2,0
4572,Upnorth Engineering Services Ltd.,19839,0.000557958,0.005808325,0,0,0,0,0,0.318314157,3,2,2,2,0,2,0
4573,POLIPLASTIC Srl,17744,0.000557958,0.005808325,0,0,0,0,0,0.318314157,3,2,2,2,0,2,0
4574,GPZ z.o.o.,27696,0.001952853,0.000968054,0,0,0.003442341,0,0,0.318162378,3,2,2,2,0,2,0
4575,Center for Physical Sciences and Technology,23341,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4576,HC-AGRO d.o.o.,35710,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4577,EMMA-TRADE LTD,30261,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4578,Mineral Udyog,33202,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4579,Healthy Natural Products,24570,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4580,RITCHY EU s.r.o,21872,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4581,Adianano,23676,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4582,D.M. SRLS soc unip,29274,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4583,MeadJohnson Nutrition B.V,34470,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4584,Colourtone - Masterbatch,25169,0.000976426,0.001936108,0,0,0.003442341,0,0,0.317743775,3,2,2,2,0,2,0
4585,"Lagsom Qumica, S.A. de C.V.",22022,0.000697447,0.003872217,0,0,0.00172117,0,0,0.314541729,3,2,2,2,0,2,0
4586,FORTITER SL,27716,0.000697447,0.003872217,0,0,0.00172117,0,0,0.314541729,3,2,2,2,0,2,0
4587,Soneas Chemicals,19038,0.000697447,0.003872217,0,0,0.00172117,0,0,0.314541729,3,2,2,2,0,2,0
4588,Lighthouse Testing,16872,0.001115916,0,0,0,0.005163511,0,0,0.313971347,3,2,2,2,0,2,0
4589,HSP Group Limited,9589,0.001115916,0,0,0,0.005163511,0,0,0.313971347,3,2,2,2,0,2,0
4590,Albis Distribution,19641,0.000418468,0.005808325,0,0,0,0,0,0.311339684,3,2,2,2,0,2,0
4591,BEARINGS AND DRIVES LTD,30565,0.000836937,0.001936108,0,0,0.003442341,0,0,0.310769301,3,2,2,2,0,2,0
4592,Andre Technology GmbH,35435,0.001534384,0.002904163,0,0,0.00172117,0,0,0.307985859,3,2,2,2,0,2,0
4593,Heraeus Electro-Nite,18726,0.000557958,0.003872217,0,0,0.00172117,0,0,0.307567256,3,2,2,2,0,2,0
4594,Integra fragrances,20903,0.000557958,0.003872217,0,0,0.00172117,0,0,0.307567256,3,2,2,2,0,2,0
4595,Elixir Zorka Mineralna Đubriva,6674,0.000557958,0.003872217,0,0,0.00172117,0,0,0.307567256,3,2,2,2,0,2,0
4596,Stump-Franki Spezialtiefbau GmbH,20694,0.001255405,0.004840271,0,0,0,0,0,0.304783814,3,2,2,2,0,2,0
4597,HEIM Bohrtechnik AG,34910,0.001673874,0.000968054,0,0,0.003442341,0,0,0.304213431,3,2,2,2,0,2,0
4598,SABACAUCHO S.A.U.,21338,0.000697447,0.001936108,0,0,0.003442341,0,0,0.303794828,3,2,2,2,0,2,0
4599,Hymato products ltd,6794,0.000697447,0.001936108,0,0,0.003442341,0,0,0.303794828,3,2,2,2,0,2,0
4600,All4Labels Group GmbH,34835,0.000697447,0.001936108,0,0,0.003442341,0,0,0.303794828,3,2,2,2,0,2,0
4601,Glor-Isol BV,1577,0.000697447,0.001936108,0,0,0.003442341,0,0,0.303794828,3,2,2,2,0,2,0
4602,CAMBRIAN BIOWORKS LLP,35825,0.000697447,0.001936108,0,0,0.003442341,0,0,0.303794828,3,2,2,2,0,2,0
4603,Bioltek srl,32426,0.001394895,0.002904163,0,0,0.00172117,0,0,0.301011386,3,2,2,2,0,2,0
4604,waschkram UH,36140,0.001394895,0.002904163,0,0,0.00172117,0,0,0.301011386,3,2,2,2,0,2,0
4605,ALFICOSMETIC,20638,0.001115916,0.004840271,0,0,0,0,0,0.29780934,3,2,2,2,0,2,0
4606,SC INTERLAB AUSTRIA SRL,35236,0.001534384,0.000968054,0,0,0.003442341,0,0,0.297238958,3,2,2,2,0,2,0
4607,Fenzi Belgium,5521,0.000557958,0.001936108,0,0,0.003442341,0,0,0.296820354,3,2,2,2,0,2,0
4608,LW SRL,22200,0.000557958,0.001936108,0,0,0.003442341,0,0,0.296820354,3,2,2,2,0,2,0
4609,Sauna Juwel Inh. Martin Hartung,20720,0.000557958,0.001936108,0,0,0.003442341,0,0,0.296820354,3,2,2,2,0,2,0
4610,Quaron,1189,0.000557958,0.001936108,0,0,0.003442341,0,0,0.296820354,3,2,2,2,0,2,0
4611,Albemarle Germany GmbH,20871,0.000557958,0.001936108,0,0,0.003442341,0,0,0.296820354,3,2,2,2,0,2,0
4612,SARL Ô CAPITAINE,25132,0.001255405,0.002904163,0,0,0.00172117,0,0,0.294036912,3,2,2,2,0,2,0
4613,Nunet LTD,21889,0.000278979,0.003872217,0,0,0.00172117,0,0,0.293618309,3,2,2,2,0,2,0
4614,AGIC INDUSTRIE N.V.,27436,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4615,Wood-fa Services ltd,31965,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4616,SURFAUX DYE CHEM,27433,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4617,EARL CAVILLON,23554,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4618,Emma & Paul AG,33916,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4619,"SIA ""ILGA B""",34558,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4620,ONINK LTD.,27411,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4621,S.D. Intermediates,2745,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4622,Wernicke Lack-Chemie GmbH,33870,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4623,Asia Salt,23345,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4624,MbGroup Expertise Solution srl,35010,0.000697447,0,0,0,0.005163511,0,0,0.293047927,3,2,2,2,0,2,0
4625,Napred Plast doo,19829,0.001952853,0.003872217,0,0,0,0,0,0.29125347,3,2,2,2,0,2,0
4626,Agrohimprom,19657,0.001952853,0.003872217,0,0,0,0,0,0.29125347,3,2,2,2,0,2,0
4627,Active Aerogels,19477,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4628,Chempure,18059,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4629,Power Adhesives Ltd,17681,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4630,ERCA WILMAR COSMETIC INGREDIENTS,17542,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4631,Big Mountain CIderworks,18686,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4632,Oxara AG,18494,0.000976426,0.004840271,0,0,0,0,0,0.290834867,3,2,2,2,0,2,0
4633,Vencorex,1211,0,0.005808325,0,0,0,0,0,0.290416263,3,2,2,2,0,2,0
4634,COLORIFICIO NUTINI,7782,0.001394895,0.000968054,0,0,0.003442341,0,0,0.290264484,3,2,2,2,0,2,0
4635,Uniroyal Global,26004,0.001394895,0.000968054,0,0,0.003442341,0,0,0.290264484,3,2,2,2,0,2,0
